id_choice,id_user,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,step,timestamp,user_type,loser
792,153,garamond,poynter_gothic_text,poynter_gothic_text,2,winners,984,2345,1,1,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214448636,plt2_mturk,garamond
793,153,avenir_next,garamond,avenir_next,3,losers,3253,1378,2,1,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214451194,plt2_mturk,garamond
802,153,noto_sans,poynter_gothic_text,noto_sans,4,winners,36497,28989,5,4,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214466352,plt2_mturk,poynter_gothic_text
822,153,poynter_gothic_text,avenir_next,avenir_next,5,losers,63083,76370,6,6,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214491999,plt2_mturk,poynter_gothic_text
824,153,avenir_next,noto_sans,noto_sans,6,final,1210,2526,1,1,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214494526,plt2_mturk,avenir_next
828,153,avenir_next,poynter_gothic_text,avenir_next,6,validation,8024,4720,3,2,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214499236,plt2_mturk,poynter_gothic_text
831,153,avenir_next,poynter_gothic_text,avenir_next,6,validation,4718,2363,2,1,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214502549,plt2_mturk,poynter_gothic_text
835,153,poynter_gothic_text,garamond,poynter_gothic_text,6,validation,2867,1492,2,1,1440,771,Firefox|*|Mac OS|*|undefined,normal,1567214504685,plt2_mturk,garamond
920,153,noto_sans,lato,lato,1,winners,56157,61380,6,6,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214714710,plt2_mturk,noto_sans
928,153,roboto,arial,roboto,2,winners,248622,233286,17,16,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214742306,plt2_mturk,arial
931,153,noto_sans,arial,arial,3,losers,13830,23189,3,3,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214753945,plt2_mturk,noto_sans
932,153,lato,roboto,roboto,4,winners,827,2777,1,1,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214756724,plt2_mturk,lato
935,153,arial,lato,arial,5,losers,8270,4955,3,2,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214761612,plt2_mturk,lato
945,153,arial,roboto,roboto,6,final,136864,147783,14,14,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214783807,plt2_mturk,arial
947,153,arial,lato,arial,6,validation,14189,10277,4,3,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214790249,plt2_mturk,lato
948,153,roboto,arial,arial,6,validation,6996,9853,3,3,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214794838,plt2_mturk,roboto
950,153,lato,noto_sans,lato,6,validation,33406,26786,5,4,1440,771,Firefox|*|Mac OS|*|undefined,final,1567214805340,plt2_mturk,noto_sans
151,154,georgia,comic_sans,georgia,1,winners,42630.44,29998.205,4,3,1366,657,Chrome|*|Windows|*|undefined,training,1567213225626,plt2_mturk,comic_sans
164,154,raleway,verdana,verdana,2,winners,28186.835,35298.95,4,4,1366,657,Chrome|*|Windows|*|undefined,training,1567213238803,plt2_mturk,raleway
168,154,comic_sans,raleway,raleway,3,losers,8219.28,11261.05,2,2,1366,657,Chrome|*|Windows|*|undefined,training,1567213245814,plt2_mturk,comic_sans
177,154,verdana,georgia,verdana,4,winners,13989.995,8824.55,3,2,1366,657,Chrome|*|Windows|*|undefined,training,1567213252967,plt2_mturk,georgia
185,154,georgia,raleway,georgia,5,losers,16488.995,11263.49,3,2,1366,657,Chrome|*|Windows|*|undefined,training,1567213261578,plt2_mturk,raleway
189,154,verdana,georgia,verdana,6,final,6918.35,3078.2,2,1,1366,657,Chrome|*|Windows|*|undefined,training,1567213266301,plt2_mturk,georgia
214,154,open_sans,roboto,open_sans,1,winners,7958.195,3817.835,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213368014,plt2_mturk,roboto
217,154,arial,avantgarde,arial,2,winners,20351.035,15387.6,4,3,1366,657,Chrome|*|Windows|*|undefined,normal,1567213377050,plt2_mturk,avantgarde
220,154,avantgarde,roboto,avantgarde,3,losers,11414.765,7065.975,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213383018,plt2_mturk,roboto
224,154,open_sans,arial,open_sans,4,winners,10224.435,6047.385,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213389182,plt2_mturk,arial
226,154,avantgarde,arial,arial,5,losers,5934.435,9344.345,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213395134,plt2_mturk,avantgarde
228,154,arial,open_sans,arial,6,final,12543.98,7916.74,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213402610,plt2_mturk,open_sans
231,154,arial,open_sans,arial,7,final,13460.335,9321.59,3,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213410006,plt2_mturk,open_sans
234,154,arial,open_sans,arial,7,validation,6986.965,3188.575,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213415260,plt2_mturk,open_sans
238,154,arial,open_sans,open_sans,7,validation,7296.185,11288.63,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213422390,plt2_mturk,arial
239,154,arial,avantgarde,avantgarde,7,validation,5917.58,8781.19,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213428076,plt2_mturk,arial
316,154,times,noto_sans,noto_sans,1,winners,6778.6,10246.455,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213593317,plt2_mturk,times
317,154,poynter_gothic_text,oswald,poynter_gothic_text,2,winners,9113.925,4459.055,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213599245,plt2_mturk,oswald
319,154,oswald,times,times,3,losers,1469.47,3101.7,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213602351,plt2_mturk,oswald
320,154,poynter_gothic_text,noto_sans,noto_sans,4,winners,5087.185,7876.64,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213607629,plt2_mturk,poynter_gothic_text
321,154,times,poynter_gothic_text,poynter_gothic_text,5,losers,1290.02,3063.92,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213610697,plt2_mturk,times
323,154,poynter_gothic_text,noto_sans,noto_sans,6,final,1613.24,3157.225,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213613857,plt2_mturk,poynter_gothic_text
324,154,noto_sans,times,noto_sans,6,validation,4669.89,2233.03,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213617207,plt2_mturk,times
326,154,noto_sans,poynter_gothic_text,noto_sans,6,validation,6438.86,2968.205,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213622203,plt2_mturk,poynter_gothic_text
329,154,poynter_gothic_text,times,poynter_gothic_text,6,validation,4974.53,2523.23,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213625857,plt2_mturk,times
397,154,calibri,lato,lato,1,winners,3799.04,5572.975,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213810602,plt2_mturk,calibri
399,154,montserrat,utopia,montserrat,2,winners,5436.33,2483.14,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213814648,plt2_mturk,utopia
404,154,utopia,calibri,calibri,3,losers,1251.86,2717.66,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213817370,plt2_mturk,utopia
407,154,montserrat,lato,lato,4,winners,6466.135,9885.215,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567213824255,plt2_mturk,montserrat
410,154,montserrat,calibri,montserrat,5,losers,5439.175,2429.345,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213828162,plt2_mturk,calibri
413,154,montserrat,lato,lato,6,final,1127.205,2915.14,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213831080,plt2_mturk,montserrat
416,154,montserrat,calibri,montserrat,6,validation,7448.5,3339.025,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213836474,plt2_mturk,calibri
418,154,montserrat,utopia,montserrat,6,validation,6652.09,3087.44,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213841078,plt2_mturk,utopia
421,154,montserrat,utopia,montserrat,6,validation,5990.06,2618.945,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567213845658,plt2_mturk,utopia
574,154,avenir_next,franklin_gothic,avenir_next,1,winners,9580.61,4986.32,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214081415,plt2_mturk,franklin_gothic
577,154,garamond,helvetica,helvetica,2,winners,3551.41,5079.315,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214086497,plt2_mturk,garamond
578,154,franklin_gothic,garamond,garamond,3,losers,1329.48,3163.825,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214089665,plt2_mturk,franklin_gothic
580,154,avenir_next,helvetica,helvetica,4,winners,1149.775,2529.9,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214092199,plt2_mturk,avenir_next
582,154,garamond,avenir_next,garamond,5,losers,5497.08,2639.44,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214096427,plt2_mturk,avenir_next
583,154,garamond,helvetica,helvetica,6,final,1408.9,3135.48,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214099565,plt2_mturk,garamond
586,154,helvetica,garamond,helvetica,6,validation,4618.885,2222.425,2,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214102778,plt2_mturk,garamond
588,154,garamond,franklin_gothic,franklin_gothic,6,validation,6826.705,11126.685,2,2,1366,657,Chrome|*|Windows|*|undefined,normal,1567214110748,plt2_mturk,garamond
589,154,avenir_next,franklin_gothic,franklin_gothic,6,validation,1062.85,2491.01,1,1,1366,657,Chrome|*|Windows|*|undefined,normal,1567214113242,plt2_mturk,avenir_next
730,154,helvetica,lato,lato,1,winners,6069.74,8373.725,2,2,1366,657,Chrome|*|Windows|*|undefined,final,1567214311974,plt2_mturk,helvetica
736,154,arial,noto_sans,noto_sans,2,winners,1055.2,2552.93,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214314530,plt2_mturk,arial
743,154,arial,helvetica,helvetica,3,losers,5867.845,11123.83,2,2,1366,657,Chrome|*|Windows|*|undefined,final,1567214323096,plt2_mturk,arial
752,154,noto_sans,lato,lato,4,winners,3512.175,5112.225,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214328211,plt2_mturk,noto_sans
756,154,helvetica,noto_sans,noto_sans,5,losers,1305.74,2969.645,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214331184,plt2_mturk,helvetica
760,154,lato,noto_sans,noto_sans,6,final,1031.13,2349.075,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214333536,plt2_mturk,lato
765,154,noto_sans,lato,noto_sans,7,final,5643.045,2781.48,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214337412,plt2_mturk,lato
767,154,noto_sans,arial,noto_sans,7,validation,5380.355,2521.205,2,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214341568,plt2_mturk,arial
771,154,lato,noto_sans,noto_sans,7,validation,1299.32,2580.015,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214344155,plt2_mturk,lato
777,154,noto_sans,arial,arial,7,validation,2058.275,3470.295,1,1,1366,657,Chrome|*|Windows|*|undefined,final,1567214347628,plt2_mturk,noto_sans
471,155,comic_sans,raleway,comic_sans,1,winners,120886,99727,8,7,1920,944,Firefox|*|Windows|*|undefined,training,1567213900821,plt2_mturk,raleway
480,155,verdana,georgia,verdana,2,winners,29142,23323,6,5,1920,944,Firefox|*|Windows|*|undefined,training,1567213910335,plt2_mturk,georgia
486,155,raleway,georgia,raleway,3,losers,39412,33795,7,6,1920,944,Firefox|*|Windows|*|undefined,training,1567213919875,plt2_mturk,georgia
488,155,comic_sans,verdana,comic_sans,4,winners,19384,13621,4,3,1920,944,Firefox|*|Windows|*|undefined,training,1567213927811,plt2_mturk,verdana
489,155,verdana,raleway,verdana,5,losers,20254,10619,3,2,1920,944,Firefox|*|Windows|*|undefined,training,1567213938208,plt2_mturk,raleway
491,155,comic_sans,verdana,comic_sans,6,final,20525,14090,4,3,1920,944,Firefox|*|Windows|*|undefined,training,1567213947408,plt2_mturk,verdana
687,155,avenir_next,oswald,avenir_next,1,winners,63610,47602,4,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567214257812,plt2_mturk,oswald
688,155,open_sans,garamond,open_sans,2,winners,3496,1528,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567214260418,plt2_mturk,garamond
690,155,oswald,garamond,oswald,3,losers,12069,5512,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214268370,plt2_mturk,garamond
692,155,open_sans,avenir_next,open_sans,4,winners,15336,10593,4,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567214274395,plt2_mturk,avenir_next
694,155,avenir_next,oswald,avenir_next,5,losers,3233,1458,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567214276855,plt2_mturk,oswald
695,155,open_sans,avenir_next,open_sans,6,final,8030,4634,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214280986,plt2_mturk,avenir_next
697,155,oswald,garamond,oswald,6,validation,7287,3751,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214285383,plt2_mturk,garamond
699,155,open_sans,avenir_next,open_sans,6,validation,4348,1404,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567214288718,plt2_mturk,avenir_next
703,155,open_sans,avenir_next,open_sans,6,validation,13818,9785,4,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567214294174,plt2_mturk,avenir_next
916,155,utopia,montserrat,montserrat,1,winners,11128,13901,5,5,1920,944,Firefox|*|Windows|*|undefined,normal,1567214702570,plt2_mturk,utopia
919,155,times,franklin_gothic,times,2,winners,31602,24290,5,4,1920,944,Firefox|*|Windows|*|undefined,normal,1567214712591,plt2_mturk,franklin_gothic
921,155,utopia,franklin_gothic,franklin_gothic,3,losers,10950,14428,3,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567214719686,plt2_mturk,utopia
922,155,montserrat,times,times,4,winners,1799,3264,2,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214722015,plt2_mturk,montserrat
923,155,franklin_gothic,montserrat,franklin_gothic,5,losers,6608,3507,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214725734,plt2_mturk,montserrat
924,155,times,franklin_gothic,franklin_gothic,6,final,2057,3409,2,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214727924,plt2_mturk,times
925,155,times,franklin_gothic,franklin_gothic,7,final,4090,5607,3,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567214730814,plt2_mturk,times
926,155,times,franklin_gothic,franklin_gothic,7,validation,1979,3965,2,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214733774,plt2_mturk,times
929,155,franklin_gothic,montserrat,montserrat,7,validation,20632,24434,4,4,1920,944,Firefox|*|Windows|*|undefined,normal,1567214742982,plt2_mturk,franklin_gothic
930,155,franklin_gothic,times,franklin_gothic,7,validation,6568,4158,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567214746457,plt2_mturk,times
990,155,avantgarde,roboto,roboto,1,winners,3909,5371,2,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215042403,plt2_mturk,avantgarde
991,155,helvetica,noto_sans,noto_sans,2,winners,3787,5669,3,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567215045533,plt2_mturk,helvetica
992,155,helvetica,avantgarde,helvetica,3,losers,2314,823,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215047407,plt2_mturk,avantgarde
993,155,noto_sans,roboto,noto_sans,4,winners,1950,818,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215048886,plt2_mturk,roboto
994,155,roboto,helvetica,helvetica,5,losers,3740,5643,3,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567215051989,plt2_mturk,roboto
995,155,helvetica,noto_sans,noto_sans,6,final,1721,2871,2,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215054028,plt2_mturk,helvetica
997,155,helvetica,avantgarde,helvetica,6,validation,2814,1278,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215056233,plt2_mturk,avantgarde
998,155,noto_sans,helvetica,noto_sans,6,validation,1953,852,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215057681,plt2_mturk,helvetica
1000,155,helvetica,avantgarde,helvetica,6,validation,4184,2351,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215060213,plt2_mturk,avantgarde
1027,155,lato,arial,lato,1,winners,67960,50057,4,3,1920,944,Firefox|*|Windows|*|undefined,normal,1567215407991,plt2_mturk,arial
1028,155,poynter_gothic_text,calibri,poynter_gothic_text,2,winners,4275,2358,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215410604,plt2_mturk,calibri
1029,155,arial,calibri,arial,3,losers,4721,2624,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215413690,plt2_mturk,calibri
1030,155,poynter_gothic_text,lato,poynter_gothic_text,4,winners,2224,909,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215415439,plt2_mturk,lato
1031,155,arial,lato,arial,5,losers,6077,3506,3,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215418700,plt2_mturk,lato
1032,155,arial,poynter_gothic_text,arial,6,final,1966,775,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215420260,plt2_mturk,poynter_gothic_text
1033,155,arial,poynter_gothic_text,arial,7,final,1505,676,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215421422,plt2_mturk,poynter_gothic_text
1034,155,arial,lato,arial,7,validation,2399,1094,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215423022,plt2_mturk,lato
1035,155,poynter_gothic_text,lato,lato,7,validation,1828,3196,2,2,1920,944,Firefox|*|Windows|*|undefined,normal,1567215425246,plt2_mturk,poynter_gothic_text
1036,155,arial,calibri,arial,7,validation,1858,698,2,1,1920,944,Firefox|*|Windows|*|undefined,normal,1567215426694,plt2_mturk,calibri
1046,155,open_sans,noto_sans,open_sans,1,winners,73722,60571,6,5,1920,944,Firefox|*|Windows|*|undefined,final,1567215667725,plt2_mturk,noto_sans
1047,155,arial,franklin_gothic,franklin_gothic,2,winners,6328,8597,3,3,1920,944,Firefox|*|Windows|*|undefined,final,1567215672672,plt2_mturk,arial
1048,155,noto_sans,arial,arial,3,losers,1559,2894,2,2,1920,944,Firefox|*|Windows|*|undefined,final,1567215674780,plt2_mturk,noto_sans
1049,155,open_sans,franklin_gothic,franklin_gothic,4,winners,1694,3036,2,2,1920,944,Firefox|*|Windows|*|undefined,final,1567215676913,plt2_mturk,open_sans
1050,155,arial,open_sans,arial,5,losers,2115,703,2,1,1920,944,Firefox|*|Windows|*|undefined,final,1567215678686,plt2_mturk,open_sans
1051,155,arial,franklin_gothic,arial,6,final,3980,2745,3,2,1920,944,Firefox|*|Windows|*|undefined,final,1567215681101,plt2_mturk,franklin_gothic
1052,155,franklin_gothic,arial,arial,7,final,588,1814,1,1,1920,944,Firefox|*|Windows|*|undefined,final,1567215682916,plt2_mturk,franklin_gothic
1053,155,arial,noto_sans,noto_sans,7,validation,1510,2388,2,2,1920,944,Firefox|*|Windows|*|undefined,final,1567215684516,plt2_mturk,arial
1054,155,arial,open_sans,open_sans,7,validation,1736,2715,2,2,1920,944,Firefox|*|Windows|*|undefined,final,1567215686361,plt2_mturk,arial
1056,155,franklin_gothic,open_sans,open_sans,7,validation,4022,5276,3,3,1920,944,Firefox|*|Windows|*|undefined,final,1567215689521,plt2_mturk,franklin_gothic
240,156,georgia,raleway,georgia,1,winners,16427.38,10775.28,3,2,1366,663,Chrome|*|Windows|*|undefined,training,1567213443073,plt2_mturk,raleway
243,156,verdana,comic_sans,verdana,2,winners,7674.33,3851.395,2,1,1366,663,Chrome|*|Windows|*|undefined,training,1567213448092,plt2_mturk,comic_sans
246,156,comic_sans,raleway,raleway,3,losers,1312.375,2710.595,1,1,1366,663,Chrome|*|Windows|*|undefined,training,1567213450822,plt2_mturk,comic_sans
250,156,georgia,verdana,georgia,4,winners,13647.38,9478.445,3,2,1366,663,Chrome|*|Windows|*|undefined,training,1567213457931,plt2_mturk,verdana
256,156,verdana,raleway,raleway,5,losers,31007.295,38344.205,4,4,1366,663,Chrome|*|Windows|*|undefined,training,1567213472119,plt2_mturk,verdana
260,156,raleway,georgia,georgia,6,final,4695.18,6821.815,2,2,1366,663,Chrome|*|Windows|*|undefined,training,1567213476459,plt2_mturk,raleway
295,156,open_sans,helvetica,open_sans,1,winners,16376.195,12210.565,4,3,1366,663,Chrome|*|Windows|*|undefined,normal,1567213564711,plt2_mturk,helvetica
297,156,avenir_next,times,avenir_next,2,winners,5217.755,2311.4,2,1,1366,663,Chrome|*|Windows|*|undefined,normal,1567213568485,plt2_mturk,times
298,156,times,helvetica,helvetica,3,losers,4258.14,6382.52,2,2,1366,663,Chrome|*|Windows|*|undefined,normal,1567213572602,plt2_mturk,times
302,156,avenir_next,open_sans,open_sans,4,winners,8816.695,12197.815,3,3,1366,663,Chrome|*|Windows|*|undefined,normal,1567213578789,plt2_mturk,avenir_next
307,156,helvetica,avenir_next,helvetica,5,losers,40037.805,33778.905,6,5,1366,663,Chrome|*|Windows|*|undefined,normal,1567213589945,plt2_mturk,avenir_next
310,156,open_sans,helvetica,open_sans,6,final,4939.81,2316.935,2,1,1366,663,Chrome|*|Windows|*|undefined,normal,1567213593402,plt2_mturk,helvetica
